0	2010-06-26T22:52:34Z	30.26175155	-97.7618140833	22071
0	2010-06-25T04:13:07Z	30.2015573297	-97.6671266556	9410
0	2010-06-24T16:54:36Z	37.5370606667	-122.3278893833	29119
0	2010-06-24T14:27:35Z	37.6163560649	-122.3861503601	19542
0	2010-06-23T02:13:01Z	30.2510314833	-97.754092	49904
0	2010-06-22T02:22:27Z	30.2662396721	-97.7459084988	9225
0	2010-06-21T20:03:10Z	30.2679095833	-97.7493124167	21714
0	2010-06-21T13:27:02Z	30.2725313677	-97.7536225319	45331
0	2010-06-21T04:31:09Z	30.2541414667	-97.7623172167	69230
0	2010-06-20T01:32:26Z	30.26280055	-97.7250684167	123535
0	2010-06-18T19:05:50Z	30.2691029532	-97.7493953705	420315
0	2010-06-18T05:28:17Z	30.244761	-97.7489610333	25151
0	2010-06-17T16:35:00Z	30.2691029532	-97.7493953705	420315
0	2010-06-16T00:09:30Z	30.2510462058	-97.7493242919	15326
0	2010-06-15T14:20:40Z	30.244761	-97.7489610333	25151
0	2010-06-13T01:33:20Z	39.05274305	-94.6036108667	34087
0	2010-06-12T19:16:57Z	38.9989524833	-94.5939345333	19890
0	2010-06-12T02:09:29Z	39.0369789909	-94.5871867215	1193160
0	2010-06-10T22:53:50Z	37.7831295924	-122.4038743973	1221889
0	2010-06-10T19:52:54Z	37.7864788714	-122.403563261	57155
0	2010-06-10T03:21:53Z	37.7795577	-122.39790915	10349
0	2010-06-10T02:28:46Z	37.7825583	-122.4001254333	210176
0	2010-06-10T00:04:04Z	37.7857173715	-122.3992462045	1251533
0	2010-06-09T19:20:01Z	37.7881916086	-122.4012136459	16002
0	2010-06-09T00:39:03Z	37.7614446392	-122.4239587784	10594
0	2010-06-08T20:26:32Z	37.7826046833	-122.4076080167	14608
0	2010-06-08T17:03:24Z	37.7825583	-122.4001254333	210176
0	2010-06-08T02:29:37Z	37.7854359476	-122.4039494991	19199
0	2010-06-07T16:34:13Z	37.7831295924	-122.4038743973	1221889
0	2010-06-07T11:06:13Z	37.7831295924	-122.4038743973	1221889
0	2010-06-07T06:01:04Z	37.7815086	-122.4050282333	86754
0	2010-06-06T22:40:29Z	37.7831295924	-122.4038743973	1221889
0	2010-06-06T22:11:04Z	37.7826046833	-122.4076080167	14608
0	2010-06-06T18:48:32Z	37.6163560649	-122.3861503601	19542
0	2010-06-06T14:16:18Z	32.8974616458	-97.040348053	10259
0	2010-06-05T22:46:27Z	30.2624620667	-97.7623715333	51844
0	2010-06-05T19:48:24Z	30.2637747742	-97.7706599236	9263
0	2010-06-05T01:05:27Z	30.2794862333	-97.7599647667	73407
0	2010-06-04T21:10:51Z	30.2691029532	-97.7493953705	420315
0	2010-06-04T17:45:21Z	30.2510314833	-97.754092	49904
0	2010-06-04T13:51:34Z	30.26485415	-97.7438453833	480992
0	2010-06-03T22:45:08Z	30.2138611893	-97.7694153786	155957
0	2010-06-02T15:48:11Z	30.2691029532	-97.7493953705	420315
0	2010-06-02T00:28:29Z	30.2510462058	-97.7493242919	15326
0	2010-06-01T14:38:22Z	30.26485415	-97.7438453833	480992
0	2010-05-31T20:10:37Z	30.2448597206	-97.7571630478	18417
0	2010-05-30T06:17:57Z	37.7953388902	-122.3937249184	9073
0	2010-05-27T22:39:52Z	30.2691029532	-97.7493953705	420315
0	2010-05-26T14:16:56Z	30.2679095833	-97.7493124167	21714
0	2010-05-23T23:13:17Z	39.0019311833	-94.5794659833	668208
0	2010-05-23T22:40:45Z	39.0004469333	-94.5777092667	1163401
0	2010-05-23T17:51:57Z	39.09325785	-94.59387085	1161876
0	2010-05-23T16:50:50Z	39.0935326667	-94.5931743	17269
0	2010-05-22T19:13:12Z	38.9852462167	-94.60591865	18574
0	2010-05-22T17:50:55Z	39.2974431129	-94.716053009	8977
0	2010-05-22T02:49:04Z	30.248923845	-97.7496260405	608105
1	2010-07-25T11:40:18Z	48.86337875	2.333328717	1500177
1	2010-07-24T12:21:43Z	45.202483667	-0.746830983	1493267
1	2010-07-15T04:09:15Z	44.724745941	5.03296136	1441698
1	2010-07-14T04:13:35Z	44.916842649	5.784218561	1436795
1	2010-07-13T03:33:55Z	45.664003665	6.429900217	1431949
1	2010-07-11T11:19:19Z	45.95037652	6.740224373	1423291
1	2010-07-11T03:45:31Z	46.130260017	6.516775058	1422219
1	2010-07-10T03:33:04Z	46.300467489	5.740870777	1414779
1	2010-07-08T05:53:44Z	48.419669031	3.016968297	1404455
1	2010-07-07T07:53:20Z	49.6100008243	3.8039731979	1399686
1	2010-07-06T10:46:41Z	50.381005442	3.430709991	1395104
1	2010-07-05T04:17:34Z	50.28882455	5.9133318	1389275
2	2010-10-21T00:03:50Z	34.0430230998	-118.2671570778	14637
2	2010-10-20T17:18:59Z	34.0172734606	-118.447508812	59838
2	2010-10-15T16:00:09Z	34.0172734606	-118.447508812	59838
2	2010-10-12T01:35:37Z	34.0172734606	-118.447508812	59838
2	2010-10-08T02:00:05Z	34.02476572	-118.32811021	1474903
2	2010-10-07T19:14:49Z	34.0308269167	-118.4686975833	335197
2	2010-10-07T00:29:04Z	34.0426141541	-118.2696247101	31248
2	2010-10-07T00:17:00Z	34.0172734606	-118.447508812	59838
2	2010-10-06T23:39:38Z	34.0303804344	-118.4662628174	2781866
2	2010-10-06T20:34:07Z	34.031481915	-118.46877458	1327534
2	2010-10-06T17:59:20Z	34.0301191667	-118.4670352833	10184
2	2010-10-06T16:34:09Z	34.0577193758	-118.4129605742	273676
2	2010-10-06T16:06:00Z	34.06330275	-118.31934065	646751
2	2010-10-04T19:13:01Z	34.1017862336	-118.3221428642	50789
2	2010-10-04T18:33:29Z	34.102804483	-118.325722617	1497075
2	2010-10-04T16:24:36Z	34.1014109427	-118.3232527971	39145
2	2010-10-03T21:18:21Z	34.0631390112	-118.2974767685	724392
2	2010-10-03T21:18:00Z	34.0632012271	-118.2983028889	1446435
2	2010-10-03T21:17:26Z	34.0632723309	-118.2985389233	1021052
2	2010-10-03T21:16:16Z	34.062861833	-118.3091201	1246274
2	2010-10-03T21:15:39Z	34.0626799333	-118.3088401333	818731
2	2010-10-03T21:14:58Z	34.061429	-118.30636315	887911
2	2010-10-02T02:59:02Z	34.0346199167	-118.3456304667	197128
2	2010-10-02T00:07:36Z	34.03002165	-118.4676396	1440594
2	2010-10-01T21:15:42Z	34.0300781254	-118.4673142433	1431584
2	2010-10-01T20:58:49Z	34.0302281	-118.4681672167	1180057
2	2010-10-01T17:02:14Z	34.0172734606	-118.447508812	59838
2	2010-10-01T16:46:08Z	34.0426141541	-118.2696247101	31248
2	2010-10-01T16:45:36Z	34.04523605	-118.26825845	1295851
2	2010-10-01T16:44:01Z	34.06207728	-118.24878776	1275325
2	2010-09-30T23:58:27Z	34.05494915	-118.2559049	40773
2	2010-09-30T23:57:54Z	34.0506333752	-118.2587426682	592064
2	2010-09-30T23:56:43Z	34.0509944167	-118.25968585	464958
2	2010-09-30T23:56:17Z	34.05189295	-118.260597025	1557810
2	2010-09-30T17:05:11Z	34.0301191667	-118.4670352833	10184
2	2010-09-30T16:52:17Z	34.0172734606	-118.447508812	59838
2	2010-09-30T16:22:29Z	34.0400626446	-118.2704079151	560904
2	2010-09-30T16:21:54Z	34.0457612066	-118.2673287392	49427
2	2010-09-30T16:21:12Z	34.05400699	-118.25804483	1116109
2	2010-09-30T16:19:43Z	34.0650232444	-118.2497656345	72429
2	2010-09-30T16:19:00Z	34.07020205	-118.2601593833	31383
2	2010-09-28T16:46:48Z	37.7719274835	-122.4039709568	77383
2	2010-09-28T16:17:58Z	37.775117273	-122.397902973	1242636
2	2010-09-25T20:38:38Z	34.030414819	-118.270817569	1933179
2	2010-09-25T20:37:14Z	34.0254443667	-118.2773392833	995023
2	2010-09-25T20:36:27Z	34.02422155	-118.278297917	1456819
2	2010-09-25T20:35:54Z	34.01750254	-118.28000009	506175
2	2010-09-25T20:34:51Z	34.01744825	-118.2797147	528776
2	2010-09-25T20:34:27Z	34.0171002376	-118.282734258	287578
2	2010-09-25T20:33:51Z	34.019219024	-118.281777438	1456950
2	2010-09-25T20:20:45Z	34.0210794933	-118.2862758636	144218
2	2010-09-25T07:57:13Z	33.8223335534	-118.2902539266	533148
2	2010-09-25T07:56:39Z	33.8318845333	-118.27727435	627768
2	2010-09-25T07:56:14Z	33.82840765	-118.2985576167	369810
2	2010-09-25T07:54:55Z	33.8316040524	-118.2978056237	1039662
2	2010-09-25T07:53:29Z	33.83200795	-118.2973189667	635249
2	2010-09-25T07:52:46Z	33.832146455	-118.2794415951	206409
2	2010-09-25T07:52:17Z	33.8322801371	-118.2795381546	206432
2	2010-09-25T07:51:03Z	33.8317878591	-118.2894022038	573595
2	2010-09-25T07:46:58Z	33.8311776833	-118.2883451167	512632
2	2010-09-25T02:52:20Z	33.8646511833	-118.25533595	451074
2	2010-09-25T02:50:25Z	33.86459545	-118.261470767	4378439
2	2010-09-25T02:11:34Z	33.8643399735	-118.2610845566	39658
2	2010-09-25T02:03:52Z	33.8720295833	-118.2669474	187323
2	2010-09-25T02:01:37Z	33.8654895431	-118.2785955824	840658
2	2010-09-25T01:38:14Z	34.0430230998	-118.2671570778	14637
2	2010-09-25T01:36:06Z	34.04728825	-118.262315317	1246707
2	2010-09-25T01:35:12Z	34.0478605667	-118.2617290833	475548
2	2010-09-25T01:33:48Z	34.0524432425	-118.2636381127	339909
2	2010-09-25T01:33:18Z	34.0514258592	-118.2640680588	741379
2	2010-09-24T02:34:31Z	34.05091869	-118.41093873	1077605
2	2010-09-24T02:33:10Z	34.0515216102	-118.4110951424	74893
2	2010-09-24T02:31:11Z	34.0437574333	-118.4217069667	224306
2	2010-09-24T02:30:19Z	34.0408330583	-118.426041956	43088
2	2010-09-24T02:11:07Z	34.027174511	-118.4548426736	617959
2	2010-09-23T20:08:40Z	34.03002165	-118.4676396	1440594
2	2010-09-23T17:03:22Z	34.0301103333	-118.4551926167	570770
2	2010-09-23T17:02:57Z	34.02964532	-118.45865984	2551584
2	2010-09-23T17:00:22Z	34.0172734606	-118.447508812	59838
2	2010-09-23T16:57:28Z	34.0293672667	-118.41144855	239548
2	2010-09-23T16:56:52Z	34.0278493667	-118.3937374833	46069
2	2010-09-23T02:29:26Z	34.061658465	-118.293083606	2110209
2	2010-09-23T02:24:00Z	34.0576885	-118.3021411333	405577
2	2010-09-23T02:23:20Z	34.0578694333	-118.3010091333	444150
2	2010-09-23T02:19:28Z	34.0472223	-118.2997454	59387
2	2010-09-22T20:57:23Z	34.0300781254	-118.4673142433	1431584
2	2010-09-22T02:35:22Z	34.0527691167	-118.2573119667	83573
2	2010-09-22T02:32:39Z	34.0488903633	-118.2609128952	16865
2	2010-09-21T17:03:02Z	34.0172734606	-118.447508812	59838
2	2010-09-21T17:00:16Z	34.0336031167	-118.4493138667	54678
2	2010-09-21T16:59:45Z	34.03438105	-118.44880925	122271
2	2010-09-21T16:58:59Z	34.0372210994	-118.4418916785	495815
2	2010-09-21T16:57:50Z	34.03872126	-118.43943107	275509
2	2010-09-21T16:57:12Z	34.039559519	-118.439747567	3295610
2	2010-09-21T16:55:25Z	34.0437771	-118.4313234667	360650
2	2010-09-21T16:54:08Z	34.0581527013	-118.4147429466	75113
2	2010-09-21T16:53:15Z	34.0577193758	-118.4129605742	273676
2	2010-09-21T16:51:08Z	34.059051066	-118.4107355039	500861
2	2010-09-21T16:37:36Z	34.05601251	-118.37592923	981927
2	2010-09-21T16:35:18Z	34.0600720167	-118.3627867333	469624
2	2010-09-21T16:34:07Z	34.0577152667	-118.3633002833	82411
2	2010-09-21T16:31:48Z	34.0589797333	-118.34483385	47717
2	2010-09-21T16:30:16Z	34.0627234966	-118.3438333869	123828
2	2010-09-21T16:11:13Z	34.0830732833	-118.2734911333	411694
2	2010-09-21T16:10:17Z	34.0888442167	-118.2687598833	53138
2	2010-09-21T02:33:01Z	34.0897091333	-118.2683092667	167337
2	2010-09-21T02:24:16Z	34.0457612066	-118.2673287392	49427
2	2010-09-21T02:23:42Z	34.0426141541	-118.2696247101	31248
2	2010-09-21T02:22:56Z	34.0460012911	-118.2661998742	942872
2	2010-09-21T02:22:30Z	34.0452500833	-118.2666993833	580108
2	2010-09-21T02:22:01Z	34.0443563333	-118.2661700167	977800
2	2010-09-21T02:16:59Z	34.0346199167	-118.3456304667	197128
2	2010-09-20T16:48:26Z	34.03151735	-118.45702705	1029443
2	2010-09-20T16:44:37Z	34.0172734606	-118.447508812	59838
2	2010-09-20T16:42:01Z	34.029408	-118.430591	603697
2	2010-09-20T16:41:16Z	34.028038	-118.427612	275512
2	2010-09-20T16:40:26Z	34.03004008	-118.42416131	689107
2	2010-09-19T20:06:56Z	34.1964448833	-118.3461696667	829715
2	2010-09-19T20:06:15Z	34.1961143486	-118.3539104462	17888
2	2010-09-19T18:32:06Z	37.7113487167	-122.2123540667	740739
2	2010-09-19T18:31:29Z	37.7104980259	-122.2135725663	1100111
2	2010-09-19T18:27:56Z	37.7105274475	-122.2120428085	224629
2	2010-09-19T18:27:28Z	37.71034324	-122.21212446	425059
2	2010-09-19T18:26:53Z	37.71034324	-122.21212446	425042
2	2010-09-19T18:26:20Z	37.71034324	-122.21212446	425045
2	2010-09-19T18:25:35Z	37.71034324	-122.21212446	425104
2	2010-09-19T18:25:06Z	37.71034324	-122.21212446	425071
2	2010-09-19T18:24:29Z	37.71034324	-122.21212446	425051
2	2010-09-19T18:23:23Z	37.71034324	-122.21212446	425078
2	2010-09-19T18:21:21Z	37.7118479187	-122.2118430236	424787
2	2010-09-19T18:18:01Z	37.7118479187	-122.2118430236	424775
2	2010-09-19T18:03:57Z	37.7118479187	-122.2118430236	424790
2	2010-09-19T18:03:26Z	37.7122487	-122.2122091833	363837
2	2010-09-19T18:02:36Z	37.71207845	-122.21158182	979811
2	2010-09-19T17:22:00Z	37.7174387	-122.2072836	326940
2	2010-09-19T17:21:19Z	37.7141770694	-122.2108411789	17159
2	2010-09-19T17:17:16Z	37.7513378048	-122.2011208534	10746
2	2010-09-19T17:16:33Z	37.7502562111	-122.2028911114	10747
2	2010-09-19T17:15:57Z	37.7691726653	-122.2159119314	879652
2	2010-09-19T17:08:45Z	37.8247770415	-122.3138004541	10130
2	2010-09-19T17:06:17Z	37.8099332	-122.349752	987709
2	2010-09-19T17:04:49Z	37.7991136667	-122.3889843833	42739
2	2010-09-19T08:15:28Z	37.8034400833	-122.4006772	11576
2	2010-09-19T05:47:20Z	37.8245651763	-122.4160194397	2332941
2	2010-09-19T05:46:52Z	37.8262871504	-122.4206757545	1105759
2	2010-09-19T05:46:33Z	37.8265651603	-122.4206221104	2360962
2	2010-09-19T05:45:53Z	37.8262007605	-122.4215018749	1105749
2	2010-09-19T05:45:26Z	37.8267261736	-122.4217057228	1105821
2	2010-09-19T05:44:57Z	37.8263172839	-122.4220061302	1132210
2	2010-09-19T05:44:30Z	37.8278871539	-122.4248385429	1167866
2	2010-09-19T05:44:10Z	37.8262007605	-122.4221858382	972364
2	2010-09-19T05:43:49Z	37.8280524014	-122.424505949	1167887
2	2010-09-19T05:43:22Z	37.8280481643	-122.4241089821	1167868
2	2010-09-19T05:43:04Z	37.8263363513	-122.4224030972	1167873
2	2010-09-19T05:42:49Z	37.8266990556	-122.4223682284	1167877
2	2010-09-19T05:42:15Z	37.8265418557	-122.4237442017	1167883
2	2010-09-19T05:41:58Z	37.825514328	-122.4218451977	1131271
2	2010-09-19T05:41:36Z	37.8270206576	-122.4241089821	1131095
2	2010-09-19T05:38:09Z	37.826683039	-122.421084999	2678608
2	2010-09-19T05:37:27Z	37.8270312505	-122.4215340614	1247208
2	2010-09-19T05:36:01Z	37.827064991	-122.4221134186	3415094
2	2010-09-19T05:35:27Z	37.8272537016	-122.4224111438	1105801
2	2010-09-19T05:35:00Z	37.8276986018	-122.4231702089	1131067
2	2010-09-19T05:34:43Z	37.8271837885	-122.423427701	1131752
2	2010-09-19T05:33:30Z	37.8270736222	-122.4217888713	1105735
2	2010-09-19T03:24:55Z	37.82685405	-122.4233828	4017310
2	2010-09-19T03:18:45Z	37.8270778594	-122.4237173796	1167885
